Shape_Length,Shape_Area,grid_id,DEMMEAN,SLPMEAN,FACSUM,DISTMEAN,PCT,DEMAREA,INUNMAX,INUNAREA
2000.000000000000000,250000.000000000000000,55,979.166666666666515,0.774188030849804,481.000000000000000,95.961992568969748,0.000000000000000,45000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,103,1076.823529411764412,1.201831676743247,78.000000000000000,235.460049896240292,0.010000000000000,42500.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,104,1076.488888888889051,1.002939948313204,138.000000000000000,115.314368286132819,0.050000000000000,112500.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,105,1072.629999999999654,1.384546554312110,3895.000000000000000,195.752663574218673,0.020000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,106,1063.039999999999736,2.511164273917674,8303.000000000000000,97.401595306396501,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,107,1067.049999999999500,1.105731736123562,933.000000000000000,126.813080062866220,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,108,1062.220000000000027,0.893551443219185,4957.000000000000000,175.016512145996018,0.010000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,109,1055.900000000000091,0.951554821729660,12696.000000000000000,174.381081008911110,0.130000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,110,1049.609999999999900,2.299181879758835,2003.000000000000000,213.894869003295867,0.130000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,111,1036.890000000000100,3.999125502705576,83205.000000000000000,137.817259445190416,0.070000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,112,1028.970000000000027,3.548440961241721,107749.000000000000000,63.376945495605476,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,113,1031.550000000000182,3.554872112870217,1734.000000000000000,134.514017791748046,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,114,1035.270000000000209,3.852701831460000,4035.000000000000000,123.234308395385682,0.000000000000000,250000.000000000000000,1.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,115,1042.370000000000573,2.655269929248354,1712.000000000000000,273.158204116821253,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,116,1030.930000000000064,5.573621298207176,847.000000000000000,380.238228607177689,0.000000000000000,250000.000000000000000,0.000000000000000,250000.000000000000000
2000.000000000000000,250000.000000000000000,117,994.469387755102048,2.890921348487113,1127.000000000000000,254.324965744018584,0.010000000000000,245000.000000000000000,0.000000000000000,250000.000000000000000
